Date (days since 1/1/2021),Primary Type,Primary Type Code,Location Description,Location Description Code,Arrest,Latitude,Longitude
2.91860445209537,MOTOR VEHICLE THEFT,16,STREET,112,0,41.776200149,-87.603401769
1.711553039342046,THEFT,29,SMALL RETAIL STORE,110,1,41.883500187,-87.627876698
6.490420376700928,THEFT,29,DEPARTMENT STORE,58,0,41.945238279,-87.712670479
3.8567273116707597,CRIMINAL DAMAGE,5,STREET,112,0,41.673548279,-87.616795523
1.2265087756670834,CRIMINAL TRESPASS,7,HOTEL / MOTEL,77,1,41.869284939,-87.625191299
5.006796446927996,NARCOTICS,17,STREET,112,1,41.692409375,-87.598429407
6.7669928938035815,WEAPONS VIOLATION,30,STREET,112,1,41.873996917,-87.735229131
6.764908176354467,BATTERY,2,APARTMENT,17,0,41.754424685,-87.63482963
5.809412671231385,WEAPONS VIOLATION,30,ALLEY,15,1,41.751006432,-87.569876598
4.5446840753593785,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.870724666,-87.628597294
4.950509075303645,BATTERY,2,APARTMENT,17,0,41.861789597,-87.706756466
0.2084717465723088,OTHER OFFENSE,22,STREET,112,0,41.884229778,-87.765412092
5.949783647273349,WEAPONS VIOLATION,30,STREET,112,0,41.776220487,-87.703777248
5.596076583889113,NARCOTICS,17,STREET,112,1,41.901905116,-87.718967664
3.6482555650984505,THEFT,29,PARKING LOT / GARAGE (NON RESIDENTIAL),94,0,41.76015578,-87.556752911
2.7726742294117073,BURGLARY,3,RESIDENCE,99,0,41.968037893,-87.684021247
5.378571061648613,DECEPTIVE PRACTICE,8,STREET,112,0,41.825733538,-87.611083583
8.766931849320368,CRIMINAL TRESPASS,7,ABANDONED BUILDING,0,0,42.000585961,-87.681449926
1.9916000856372846,WEAPONS VIOLATION,30,VEHICLE NON-COMMERCIAL,122,1,41.751644167,-87.572932772
0.8964285102609278,BATTERY,2,STREET,112,0,41.786615863,-87.6157799
7.838537671201857,DECEPTIVE PRACTICE,8,DEPARTMENT STORE,58,0,41.945238279,-87.712670479
0.875581335603697,THEFT,29,STREET,112,0,41.775761783,-87.608282688
0.9172756849181587,CRIMINAL DAMAGE,5,CONVENIENCE STORE,46,0,41.89486072,-87.764249093
7.98238317635336,NARCOTICS,17,STREET,112,1,41.751671193,-87.570799567
6.5036235873503925,OTHER OFFENSE,22,PARKING LOT / GARAGE (NON RESIDENTIAL),94,1,41.751499836,-87.585226023
4.561361815035335,WEAPONS VIOLATION,30,STREET,112,1,41.748048115,-87.642744563
4.336212328787069,THEFT,29,STREET,112,0,41.884642185,-87.729000694
1.8526189212557456,OTHER OFFENSE,22,STREET,112,0,41.772390682,-87.650192983
1.6260796232640087,ASSAULT,1,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,11,0,41.9764212,-87.904976266
5.941444777393848,ROBBERY,26,SIDEWALK,109,0,41.971527007,-87.658538632
7.202698844156316,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.903120315,-87.759172561
1.375913527377238,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.952312756,-87.735401874
7.7864197345587804,BATTERY,2,HOTEL / MOTEL,77,0,41.953401434,-87.748571238
4.419601027415993,BATTERY,2,NURSING / RETIREMENT HOME,88,0,41.998915651,-87.67727301
3.6691027397556817,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.756017923,-87.552379145
5.619703381867193,ASSAULT,1,APARTMENT,17,0,41.744704971,-87.642648473
8.609883133602446,OTHER OFFENSE,22,LIBRARY,82,0,41.76265148,-87.563855639
0.0,BATTERY,2,STREET,112,0,41.689583135,-87.64229016
2.67538741434463,ASSAULT,1,APARTMENT,17,0,41.781740546,-87.599474481
6.46262414382462,OTHER OFFENSE,22,APARTMENT,17,0,41.777541862,-87.615558432
7.463288527371702,MOTOR VEHICLE THEFT,16,STREET,112,0,41.716680039,-87.557902859
5.003321917818458,BURGLARY,3,APARTMENT,17,0,41.964894216,-87.687149167
3.0235352311702135,OBSCENITY,19,RESIDENCE,99,1,41.769266826,-87.569854405
3.377242294554449,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.923159831,-87.64140697
3.8775744863279904,MOTOR VEHICLE THEFT,16,STREET,112,0,41.780842439,-87.653318734
4.379991395550645,MOTOR VEHICLE THEFT,16,PARKING LOT / GARAGE (NON RESIDENTIAL),94,0,41.751936697,-87.653774167
0.08338869862892352,THEFT,29,APARTMENT,17,0,41.885589206,-87.774008188
5.003321917818458,CRIMINAL DAMAGE,5,APARTMENT,17,0,42.002310659,-87.666870402
7.796843321887396,THEFT,29,RESIDENCE,99,0,41.791652523,-87.666955877
8.441021018812439,BATTERY,2,CTA PLATFORM,52,1,41.878638996,-87.627691486
1.1257474314904676,BATTERY,2,APARTMENT,17,0,41.8455553,-87.69641469
3.811558433246759,ASSAULT,1,SIDEWALK,109,1,41.932269088,-87.697621804
6.0415112157817745,ROBBERY,26,GAS STATION,69,0,41.890993242,-87.666203484
1.209136130119391,BATTERY,2,APARTMENT,17,1,41.83772217,-87.715831526
7.651608005158515,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.956007386,-87.729286491
0.9568853167835067,NARCOTICS,17,STREET,112,1,42.007945779,-87.681433661
8.609883133602446,BURGLARY,3,APARTMENT,17,0,41.804133951,-87.585442955
2.8004704622880148,WEAPONS VIOLATION,30,STREET,112,1,41.751808025,-87.560474321
0.6678044949031238,ASSAULT,1,STREET,112,0,41.724325923,-87.553880322
7.42159417805724,BATTERY,2,ALLEY,15,0,41.858489603,-87.71766176
1.657350385249855,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.970277723,-87.770969623
0.02084717465723088,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.893429992,-87.661473201
3.001993150724293,DECEPTIVE PRACTICE,8,PARKING LOT / GARAGE (NON RESIDENTIAL),94,0,41.76015578,-87.556752911
6.51960642123766,ROBBERY,26,STREET,112,0,41.74811497,-87.660956696
7.442441352714471,CRIMINAL DAMAGE,5,STREET,112,0,42.008344507,-87.675325368
5.357723886991383,THEFT,29,STREET,112,0,41.989694365,-87.65820333
2.043023116408626,BATTERY,2,RESIDENCE,99,0,41.781836554,-87.702002736
5.448061643839384,NARCOTICS,17,SIDEWALK,109,1,41.895480474,-87.714298449
0.057677183201729466,BATTERY,2,RESIDENCE,99,0,41.869748067,-87.705775563
8.933709246578214,BATTERY,2,APARTMENT,17,0,41.910742435,-87.716572077
5.003321917818458,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,42.01790234,-87.811446251
8.389597988041098,CRIMINAL DAMAGE,5,ALLEY,15,0,41.906607263,-87.693570984
1.7928570205218557,MOTOR VEHICLE THEFT,16,PARKING LOT / GARAGE (NON RESIDENTIAL),94,0,41.933498516,-87.806589074
3.6552046233175277,WEAPONS VIOLATION,30,STREET,112,1,41.927348142,-87.784785585
4.778867337358881,STALKING,28,STREET,112,0,41.897697931,-87.758122876
6.837873287654776,THEFT,29,RESIDENCE - YARD (FRONT / BACK),102,0,41.771209121,-87.736635851
2.314036386952628,ASSAULT,1,APARTMENT,17,0,41.881095688,-87.758760195
5.837208904107693,THEFT,29,APARTMENT,17,0,41.9330941,-87.68663232
0.6254152397169265,OFFENSE INVOLVING CHILDREN,20,RESIDENCE,99,0,41.843587405,-87.725746539
2.8755202911204836,BATTERY,2,POLICE FACILITY / VEHICLE PARKING LOT,96,1,41.880186421,-87.768532463
3.345971532568603,ASSAULT,1,RESIDENCE,99,1,41.754764083,-87.558503777
7.265240368128008,MOTOR VEHICLE THEFT,16,SIDEWALK,109,0,41.81397804,-87.612983792
7.856605222621286,BATTERY,2,STREET,112,0,41.74851901,-87.584725604
8.01573865578832,BATTERY,2,APARTMENT,17,1,41.745723593,-87.664532472
9.300619520528869,WEAPONS VIOLATION,30,ALLEY,15,0,41.691851178,-87.537287495
9.923255137007992,CRIMINAL DAMAGE,5,STREET,112,0,41.870831024,-87.716221583
9.51673523119199,ROBBERY,26,STREET,112,0,41.723219388,-87.616599254
9.45071917811076,DECEPTIVE PRACTICE,8,POLICE FACILITY / VEHICLE PARKING LOT,96,0,41.692833841,-87.60431945
9.839866438379069,MOTOR VEHICLE THEFT,16,STREET,112,0,41.733091095,-87.555477976
9.88156078769353,MOTOR VEHICLE THEFT,16,STREET,112,0,41.773624208,-87.694795243
9.026131720875329,BATTERY,2,RESIDENCE,99,0,41.745309277,-87.545487967
9.835002097609106,WEAPONS VIOLATION,30,ALLEY,15,1,41.762373428,-87.667390862
9.440295590782144,DECEPTIVE PRACTICE,8,,-1,0,41.692010312,-87.61826025
9.290890839071988,BATTERY,2,SIDEWALK,109,0,42.01407136,-87.672414504
9.31173801372922,BATTERY,2,STREET,112,0,41.685474655,-87.607964681
9.88156078769353,BATTERY,2,ALLEY,15,0,41.939773087,-87.721088955
9.068520976061526,BATTERY,2,APARTMENT,17,0,41.882894911,-87.696646239
9.455583518797676,INTERFERENCE WITH PUBLIC OFFICER,12,VEHICLE NON-COMMERCIAL,122,1,41.837903572,-87.620623682
9.589700342492298,CRIMINAL DAMAGE,5,STREET,112,0,41.815384739,-87.668793569
9.937153253446146,BATTERY,2,CTA BUS,49,0,41.883219258,-87.626818503
9.944797217453912,CRIMINAL DAMAGE,5,STREET,112,0,41.719179905,-87.628603543
9.019182662656252,OTHER OFFENSE,22,STREET,112,0,41.763826808,-87.580541358
9.513260702082452,MOTOR VEHICLE THEFT,16,STREET,112,0,41.753632737,-87.657040002
9.527158818520606,ASSAULT,1,APARTMENT,17,0,41.780816987,-87.701242788
9.756477739750146,ROBBERY,26,TAVERN / LIQUOR STORE,113,0,41.869946398,-87.686131036
9.839866438379069,BURGLARY,3,RESIDENCE,99,0,41.780669724,-87.65706763
9.047673801404295,BATTERY,2,APARTMENT,17,0,41.804109063,-87.658534041
9.902407962350761,CRIMINAL DAMAGE,5,ALLEY,15,0,41.783800785,-87.647318269
9.741189811651566,NARCOTICS,17,GAS STATION,69,1,41.902365801,-87.716854733
9.527853724309294,OTHER OFFENSE,22,STREET,112,0,41.904445643,-87.725551916
9.756477739750146,THEFT,29,STREET,112,0,41.847245029,-87.683060377
9.078944563390142,STALKING,28,APARTMENT,17,0,41.935156334,-87.639384562
9.135231934931447,ROBBERY,26,STREET,112,0,41.874225203,-87.735854874
9.572327696944607,OTHER OFFENSE,22,RESIDENCE,99,0,41.712062668,-87.624835658
9.557039768846026,WEAPONS VIOLATION,30,STREET,112,1,41.966326696,-87.658064021
9.88156078769353,CRIMINAL DAMAGE,5,STREET,112,0,41.762926686,-87.595774261
9.704359803107067,WEAPONS VIOLATION,30,ALLEY,15,0,41.939325592,-87.779412285
9.141486087361834,THEFT,29,STREET,112,0,41.882894911,-87.696646239
9.65224186646399,THEFT,29,APARTMENT,17,0,41.933727111,-87.717923657
9.0671311644011,BATTERY,2,ALLEY,15,0,41.801124602,-87.685943824
9.853764554817223,BURGLARY,3,APARTMENT,17,0,41.770568403,-87.618605503
9.996220248308301,BATTERY,2,APARTMENT,17,0,41.811466604,-87.66749152
9.954525898993838,CRIMINAL TRESPASS,7,RESIDENCE - GARAGE,100,0,41.87105468,-87.696862884
8.94343792811814,BATTERY,2,APARTMENT,17,0,41.749995382,-87.685900777
9.742579623311991,THEFT,29,RESIDENCE - YARD (FRONT / BACK),102,0,41.958437008,-87.706939298
9.075470034280603,THEFT,29,APARTMENT,17,0,41.811743802,-87.667495986
9.113689854485527,BATTERY,2,RESIDENCE,99,0,41.879660291,-87.734030637
9.62861506848591,WEAPONS VIOLATION,30,PARKING LOT / GARAGE (NON RESIDENTIAL),94,1,41.750212455,-87.67484226
9.589700342492298,CRIMINAL DAMAGE,5,SIDEWALK,109,0,41.862764636,-87.710440075
9.199858176352253,BATTERY,2,APARTMENT,17,0,41.808688894,-87.621197025
9.12550325339152,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.70809605,-87.621996998
9.659190924683069,CRIMINAL DAMAGE,5,RESIDENCE,99,1,41.725269438,-87.593655489
9.497972773983873,WEAPONS VIOLATION,30,SIDEWALK,109,1,41.793522297,-87.632971436
9.923255137007992,THEFT,29,OTHER (SPECIFY),89,0,41.879671894,-87.703882833
9.431956720902642,NARCOTICS,17,STREET,112,1,41.786207285,-87.654670067
9.42292294523445,THEFT,29,STREET,112,0,41.946454017,-87.72137057
9.88156078769353,MOTOR VEHICLE THEFT,16,STREET,112,0,41.893766014,-87.762088139
9.714783390435683,CRIMINAL DAMAGE,5,STREET,112,0,41.783325288,-87.649035622
9.693936215778452,THEFT,29,DRIVEWAY - RESIDENTIAL,60,0,41.718057376,-87.570980957
9.568853167835067,CRIMINAL DAMAGE,5,HOTEL / MOTEL,77,0,41.728835841,-87.604634255
9.60707298803999,ASSAULT,1,STREET,112,0,41.931049494,-87.78236511
9.165807791128604,CRIMINAL DAMAGE,5,STREET,112,0,41.963380031,-87.725448061
9.756477739750146,MOTOR VEHICLE THEFT,16,PARKING LOT / GARAGE (NON RESIDENTIAL),94,0,41.986112256,-87.734177191
9.160248544486905,OTHER OFFENSE,22,RESIDENCE - PORCH / HALLWAY,101,1,41.760395412,-87.661370971
9.381228595919989,CRIMINAL DAMAGE,5,STREET,112,0,41.749566316,-87.561347741
9.88156078769353,BATTERY,2,RESIDENCE,99,0,41.937078733,-87.796889721
9.890594563361722,OFFENSE INVOLVING CHILDREN,20,APARTMENT,17,0,41.934124535,-87.757505347
9.50492183220295,BATTERY,2,SMALL RETAIL STORE,110,0,41.88233367,-87.627841791
9.80025680651372,WEAPONS VIOLATION,30,ALLEY,15,0,41.912191304,-87.759429276
9.713393578775259,BATTERY,2,APARTMENT,17,0,41.763547896,-87.565351419
9.673089041121221,THEFT,29,RESIDENCE,99,0,41.861975288,-87.711637158
9.16163835614733,CRIMINAL TRESPASS,7,RESIDENCE,99,1,41.830373591,-87.676842999
9.325636130167373,ROBBERY,26,APARTMENT,17,0,41.789846764,-87.654763689
9.290890839071988,ASSAULT,1,CTA BUS STOP,50,0,41.84807288,-87.673278093
9.485464469206144,OTHER OFFENSE,22,RESIDENCE,99,0,41.798208315,-87.691481631
9.026826626747065,BATTERY,2,CTA TRAIN,55,0,41.779975054,-87.630937377
9.839171532507333,WEAPONS VIOLATION,30,VEHICLE NON-COMMERCIAL,122,1,41.855004999,-87.723949984
9.735630565092915,ASSAULT,1,APARTMENT,17,0,41.857123277,-87.717208677
9.670309417800372,OTHER OFFENSE,22,APARTMENT,17,0,41.810610708,-87.593536505
9.543141652407874,OTHER OFFENSE,22,RESIDENCE,99,0,41.764167655,-87.595004962
9.759952268859683,BATTERY,2,APARTMENT,17,0,41.737733086,-87.601210469
9.88156078769353,THEFT,29,SIDEWALK,109,0,42.018498254,-87.672983233
9.40207577057722,THEFT,29,RESIDENCE,99,0,41.891494906,-87.65580073
9.039334931524794,OTHER OFFENSE,22,RESIDENCE,99,0,41.810610708,-87.593536505
9.802341523962834,NARCOTICS,17,STREET,112,1,41.76384859,-87.570116577
9.131062500033218,CRIMINAL DAMAGE,5,STREET,112,0,41.945862118,-87.799646516
9.839866438379069,BURGLARY,3,RESIDENCE - GARAGE,100,0,41.997182581,-87.664179515
9.433346532563066,BATTERY,2,CHA APARTMENT,33,1,41.827287845,-87.63206785
9.527158818520606,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.739576119,-87.712921744
2.0013287670941646,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.98898212,-87.783984553
9.089368150718757,CRIMINAL DAMAGE,5,STREET,112,0,41.888600199,-87.716252586
9.485464469206144,THEFT,29,COMMERCIAL / BUSINESS OFFICE,44,0,41.736604706,-87.608060119
9.537582405849221,BATTERY,2,RESIDENCE,99,0,41.932182384,-87.768709771
9.815544734612299,BURGLARY,3,OTHER (SPECIFY),89,0,41.947832466,-87.710303717
9.030301155856602,BATTERY,2,APARTMENT,17,0,41.901217483,-87.685719842
9.716868107884798,DECEPTIVE PRACTICE,8,ATM (AUTOMATIC TELLER MACHINE),20,0,41.892816145,-87.624193198
9.830137756839143,WEAPONS VIOLATION,30,RESIDENCE - YARD (FRONT / BACK),102,1,41.76233501,-87.66739126
9.88156078769353,OTHER OFFENSE,22,APARTMENT,17,0,41.75037646,-87.661926226
9.434041438351755,THEFT,29,VEHICLE NON-COMMERCIAL,122,0,41.864272923,-87.660159555
9.270043664414757,CRIMINAL DAMAGE,5,STREET,112,0,41.756161959,-87.626326287
9.35412726883237,OTHER OFFENSE,22,RESIDENCE,99,0,41.746692239,-87.664987808
9.433346532563066,BATTERY,2,APARTMENT,17,0,41.801150088,-87.619384368
9.353432363043682,DECEPTIVE PRACTICE,8,,-1,0,41.774146619,-87.604572522
9.263094606195681,BATTERY,2,APARTMENT,17,0,41.880112694,-87.74940148
9.506311643863375,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.698145615,-87.616775204
9.714783390435683,THEFT,29,STREET,112,0,41.875316668,-87.721638431
9.005979452089834,BATTERY,2,RESIDENCE,99,0,41.734978146,-87.658180999
9.879476070244417,BATTERY,2,STREET,112,0,41.732781487,-87.573184599
9.506311643863375,CRIMINAL DAMAGE,5,VEHICLE NON-COMMERCIAL,122,0,41.783514716,-87.724117735
9.311043107857484,CRIMINAL DAMAGE,5,STREET,112,0,41.905884855,-87.75501502
9.641818279135375,THEFT,29,GROCERY FOOD STORE,72,0,41.866810739,-87.625817031
9.273518193524296,THEFT,29,APARTMENT,17,0,41.746679753,-87.603835197
9.506311643863375,CRIMINAL DAMAGE,5,VEHICLE NON-COMMERCIAL,122,0,41.918908681,-87.637716121
9.06157191784245,NARCOTICS,17,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,11,1,41.789408989,-87.741883136
9.685597345898952,ASSAULT,1,STREET,112,0,41.751281358,-87.673167544
9.006674357878522,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.774605207,-87.684736821
9.871137200364915,THEFT,29,STREET,112,0,41.784255805,-87.654620981
9.844730779149032,INTERFERENCE WITH PUBLIC OFFICER,12,POLICE FACILITY / VEHICLE PARKING LOT,96,1,41.856790413,-87.708424071
9.391652183248604,BURGLARY,3,APARTMENT,17,0,41.95362694,-87.674193711
9.089368150718757,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.753029942,-87.562621912
9.677953381808138,THEFT,29,APARTMENT,17,0,41.828312991,-87.626497936
9.707834332216606,ROBBERY,26,STREET,112,0,41.732869993,-87.58163201
9.964949486322453,CRIMINAL DAMAGE,5,PARKING LOT / GARAGE (NON RESIDENTIAL),94,0,41.998031858,-87.67293735
9.6800380993403,BATTERY,2,RESIDENCE,99,0,41.794061805,-87.662676999
9.579276755163683,BATTERY,2,STREET,112,0,41.87683799,-87.703547124
9.433346532563066,THEFT,29,SIDEWALK,109,0,41.795512242,-87.651271379
9.459752953778949,CRIMINAL DAMAGE,5,STREET,112,0,41.910714291,-87.661663037
9.901713056479025,DECEPTIVE PRACTICE,8,GAS STATION,69,0,41.953480143,-87.688451919
9.902407962350761,THEFT,29,STREET,112,0,41.88548439,-87.714519817
9.047673801404295,BATTERY,2,APARTMENT,17,0,41.759144852,-87.635727727
9.074080222620179,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.881737011,-87.751509217
9.42292294523445,THEFT,29,RESIDENCE,99,0,41.709800819,-87.659891151
9.847510402386835,WEAPONS VIOLATION,30,STREET,112,1,41.827485366,-87.616497795
9.202637799673102,BATTERY,2,APARTMENT,17,0,41.929019375,-87.652993063
9.714783390435683,MOTOR VEHICLE THEFT,16,ALLEY,15,0,41.865802306,-87.706867809
9.110215325375988,ASSAULT,1,RESIDENCE - YARD (FRONT / BACK),102,0,41.793890917,-87.617532341
9.798172089064607,BURGLARY,3,RESIDENCE,99,0,41.824388614,-87.705360185
9.808595676393223,ROBBERY,26,STREET,112,0,41.836451099,-87.721898581
9.892679280810835,WEAPONS VIOLATION,30,GAS STATION,69,0,41.874850606,-87.735272577
9.110215325375988,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.707177895,-87.62263336
9.519514854429794,ASSAULT,1,APARTMENT,17,0,41.87683799,-87.703547124
9.42292294523445,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.908668475,-87.627577615
9.089368150718757,THEFT,29,APARTMENT,17,0,41.792376975,-87.615917337
9.436821061672605,NARCOTICS,17,STREET,112,1,41.901333719,-87.725041451
9.72173244865476,THEFT,29,STREET,112,0,41.867251542,-87.639594427
8.734966181545833,THEFT,29,STREET,112,0,42.003257201,-87.809170809
9.862103424696725,ASSAULT,1,STREET,112,0,41.813144103,-87.608671928
9.735630565092915,ROBBERY,26,SIDEWALK,109,0,42.021577887,-87.670717474
9.756477739750146,MOTOR VEHICLE THEFT,16,STREET,112,0,41.94209881,-87.77746224
9.298534803079756,WEAPONS VIOLATION,30,ALLEY,15,0,41.900887827,-87.754516465
9.62583544516506,DECEPTIVE PRACTICE,8,ATM (AUTOMATIC TELLER MACHINE),20,0,41.973345948,-87.696404452
9.005979452089834,BATTERY,2,STREET,112,0,41.930586025,-87.749657991
9.98162722599841,BURGLARY,3,SCHOOL - PUBLIC BUILDING,107,0,41.889096979,-87.705130816
9.839866438379069,MOTOR VEHICLE THEFT,16,STREET,112,0,41.884152048,-87.672884839
9.737020376753339,CRIMINAL DAMAGE,5,ALLEY,15,0,41.852839689,-87.632970719
9.950356464012565,OTHER OFFENSE,22,STREET,112,1,41.765543457,-87.683266572
9.610547517149529,BATTERY,2,APARTMENT,17,0,41.888966033,-87.773732667
9.931594006887494,WEAPONS VIOLATION,30,STREET,112,1,41.835793763,-87.64135438
9.470871446896254,ASSAULT,1,APARTMENT,17,0,41.860229103,-87.71402184
9.506311643863375,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.772007446,-87.621866855
9.069215881850216,BURGLARY,3,RESIDENCE - GARAGE,100,0,41.948814112,-87.750929069
9.661275642132182,THEFT,29,APARTMENT,17,0,41.891525587,-87.670462002
9.905187585588564,ASSAULT,1,STREET,112,0,41.798701064,-87.687834945
9.056012671200751,BATTERY,2,ALLEY,15,0,41.883047495,-87.764956184
9.620971104478144,ASSAULT,1,STREET,112,0,41.893741807,-87.70491635
6.420929794510157,THEFT,29,RESIDENCE,99,0,41.92246065,-87.775666854
9.381228595919989,ASSAULT,1,APARTMENT,17,0,41.878334186,-87.697179887
9.775240196958263,OFFENSE INVOLVING CHILDREN,20,APARTMENT,17,0,41.878661449,-87.764807779
9.42639747434399,ASSAULT,1,SIDEWALK,109,0,41.764245207,-87.683232026
9.935068535997033,BATTERY,2,STREET,112,0,41.820966764,-87.613272338
9.412499357905835,MOTOR VEHICLE THEFT,16,STREET,112,0,41.765954415,-87.671133038
9.639733561603215,THEFT,29,STREET,112,0,41.881846294,-87.64201078
9.548005993177837,BATTERY,2,APARTMENT,17,0,41.859834107,-87.62081338
9.318687071948297,BATTERY,2,SIDEWALK,109,0,41.784532171,-87.696663339
9.760647174648373,OTHER OFFENSE,22,RESIDENCE,99,0,41.789585862,-87.687581708
9.610547517149529,ROBBERY,26,RESIDENCE,99,0,41.762314472,-87.597877858
9.433346532563066,NARCOTICS,17,SIDEWALK,109,1,41.894638844,-87.711408637
9.756477739750146,MOTOR VEHICLE THEFT,16,GAS STATION,69,0,41.796939201,-87.703651531
9.596649400711375,THEFT,29,STREET,112,0,41.935391618,-87.652557816
9.62583544516506,CRIMINAL DAMAGE,5,RESTAURANT,103,1,41.857522879,-87.625603728
9.15190967469045,BATTERY,2,STREET,112,0,41.774353267,-87.614285206
9.08241909249968,BURGLARY,3,APARTMENT,17,0,41.825264402,-87.707941912
9.057402482861175,BATTERY,2,STREET,112,0,41.837709199,-87.66734066
9.964949486322453,CRIMINAL DAMAGE,5,STREET,112,0,41.756459261,-87.589526145
9.537582405849221,CRIMINAL TRESPASS,7,RESTAURANT,103,0,41.90977261,-87.735034887
9.318687071948297,THEFT,29,ALLEY,15,0,41.780489339,-87.682375028
9.493803339002598,NARCOTICS,17,STREET,112,1,41.863565708,-87.722657223
9.839866438379069,CRIMINAL DAMAGE,5,STREET,112,0,41.774886404,-87.693283295
9.768986044527875,MOTOR VEHICLE THEFT,16,GAS STATION,69,0,41.773424557,-87.625146923
9.75508792808972,OTHER OFFENSE,22,STREET,112,1,41.752365285,-87.650614254
9.02265719176579,WEAPONS VIOLATION,30,STREET,112,0,41.791138862,-87.618047004
9.673089041121221,ASSAULT,1,STREET,112,1,41.779667677,-87.650508053
9.88156078769353,THEFT,29,APARTMENT,17,0,41.809765327,-87.674661876
9.62583544516506,CRIMINAL TRESPASS,7,CTA TRAIN,55,0,41.885740288,-87.631590568
9.93923797089526,BATTERY,2,STREET,112,0,41.872005323,-87.744933466
9.381228595919989,ASSAULT,1,RESIDENCE,99,0,41.775569662,-87.631704007
9.948271746563451,CRIMINAL DAMAGE,5,STREET,112,0,41.684137282,-87.540124611
9.42639747434399,THEFT,29,RESIDENCE,99,0,41.945444527,-87.648547137
9.673089041121221,BATTERY,2,APARTMENT,17,0,42.003502457,-87.673186151
9.714783390435683,BATTERY,2,SIDEWALK,109,0,41.939905464,-87.756729261
9.638343750025838,OTHER OFFENSE,22,PARK PROPERTY,92,0,41.926558908,-87.631294073
9.40207577057722,OFFENSE INVOLVING CHILDREN,20,RESIDENCE,99,1,41.948404926,-87.784858744
